,lat,lon,speed,lon_acc,lat_acc,time,dist_to_start,dist_to_end,veh_id,segment_id,temp_distance,one_axis_trajectory,closest_traffic_light,distance_to_traffic_light,normalized_trajectory,closest_cell
896,37.977502,23.737591,32.6221,0.1512,0.0536,35.84,331.1120431820426,152.4756819640158,32.0,10.0,0.1892662990331133,2642456.5427789935,4,21.572291914563724,536.9440621015053,cell_3
897,37.977499,23.737593,32.6452,0.1689,0.0638,35.88,331.4871937196146,152.13892554990002,32.0,10.0,0.222527401895176,2642456.7654179754,4,21.24881947475073,537.422835229294,cell_3
898,37.977497,23.737595,32.6706,0.1847,0.0731,35.92,331.76924686651955,151.9135369151833,32.0,10.0,0.1867563310267661,2642456.988056957,4,20.98385510091262,537.9016083560813,cell_3
899,37.977494,23.737598,32.6984,0.2008,0.0815,35.96,332.19233016412335,151.5758174902141,32.0,10.0,0.133099725256074,2642457.322015429,4,20.587314877843376,538.6197680462622,cell_3
900,37.977491,23.7376,32.7285,0.2174,0.089,36.0,332.5674777913788,151.2397306421521,32.0,10.0,0.1663608288229944,2642457.544654411,4,20.268043522640163,539.0985411740509,cell_3
901,37.977488,23.737602,32.7605,0.2274,0.0957,36.04,332.9426292464224,150.90383633302474,32.0,10.0,0.1996219323899149,2642457.767293392,4,19.950768368865045,539.5773143008382,cell_3
902,37.977486,23.737604,32.7938,0.2348,0.1014,36.08,333.2246817724771,150.6793232466632,32.0,10.0,0.1638508611694213,2642457.9899323736,4,19.689158988680475,540.0560874276255,cell_3
903,37.977483,23.737607,32.828,0.2396,0.1063,36.12,333.6477641249812,150.34292503817062,32.0,10.0,0.1101942546924907,2642458.3238908467,4,19.29788347570773,540.7742471198092,cell_3
904,37.97748,23.737609,32.8628,0.2448,0.1102,36.16,334.0229126803024,150.00771781560394,32.0,10.0,0.1434553586121852,2642458.546529828,4,18.98566250592491,541.2530202465964,cell_3
905,37.977477,23.737611,32.8985,0.2504,0.1133,36.2,334.3980650450564,149.67270866099122,32.0,10.0,0.1767164618256411,2642458.7691688095,4,18.67581245328339,541.7317933733838,cell_3
906,37.977475,23.737613,32.9345,0.2494,0.1156,36.24,334.6801169552671,149.44909151791632,32.0,10.0,0.140945390605838,2642458.991807791,4,18.418354198433377,542.210566500171,cell_3
907,37.977472,23.737616,32.9701,0.2458,0.1169,36.28,335.1031983707928,149.1140453340356,32.0,10.0,0.0872887851886103,2642459.3257662635,4,18.033609248949276,542.9287261913533,cell_3
908,37.977469,23.737618,33.0051,0.2396,0.1174,36.32,335.4783478463468,148.77974132775788,32.0,10.0,0.1205498873423634,2642459.548405245,4,17.729894431385947,543.4074993181406,cell_3
909,37.977466,23.73762,33.0392,0.2338,0.1169,36.36,335.85350111247743,148.44564110043942,32.0,10.0,0.1538109909092838,2642459.7710442264,4,17.429020811620223,543.886272444928,cell_4
910,37.977463,23.737622,33.0724,0.2284,0.1156,36.4,336.2286581568474,148.11174603111525,32.0,10.0,0.187072094477585,2642459.993683208,4,17.13113809009294,544.3650455717152,cell_4
911,37.977461,23.737625,33.1045,0.2164,0.1134,36.44,336.55863289903107,147.88927841100724,32.0,10.0,0.064383314274324,2642460.3276416804,4,16.80017268157957,545.0832052628975,cell_4
912,37.977458,23.737627,33.1346,0.2018,0.1103,36.48,336.93378328641285,147.55590195311578,32.0,10.0,0.0976444174863993,2642460.550280662,4,16.506814231952692,545.5619783896848,cell_4
913,37.977455,23.737629,33.1624,0.1847,0.1063,36.52,337.30893744620346,147.2227351735805,32.0,10.0,0.1309055214067842,2642460.772919643,4,16.216890763697357,546.040751516472,cell_4
914,37.977452,23.737632,33.1876,0.1658,0.1014,36.56,337.7320141934337,146.89017176285694,32.0,10.0,0.0772489145770795,2642461.1068781163,4,15.848731741013102,546.7589112086557,cell_4
915,37.977449,23.737634,33.2102,0.1473,0.0957,36.6,338.1071681343815,146.55753436396714,32.0,10.0,0.1105100181433095,2642461.3295170977,4,15.565758465353952,547.237684335443,cell_4
916,37.977447,23.737636,33.2298,0.1254,0.0892,36.64,338.3892189979595,146.33630349210534,32.0,10.0,0.0747389479838996,2642461.552156079,4,15.324250717210768,547.7164574622303,cell_4
917,37.977444,23.737638,33.2463,0.1041,0.0818,36.68,338.76437404379834,146.00409545381788,32.0,10.0,0.1080000508432008,2642461.774795061,4,15.04780083958416,548.195230590019,cell_4
918,37.977441,23.737641,33.2598,0.0834,0.0735,36.72,339.1874498881717,145.67297485703264,32.0,10.0,0.0543434450745798,2642462.108753533,4,14.692209790517085,548.9133902801999,cell_4
919,37.977438,23.737643,33.27,0.058,0.0646,36.76,339.5626047139805,145.34131051031537,32.0,10.0,0.0876045486394292,2642462.3313925145,4,14.424374771279371,549.3921634069872,cell_4
920,37.977435,23.737645,33.2764,0.0309,0.0555,36.8,339.93776327348263,145.00986689393184,32.0,10.0,0.1208656518535755,2642462.5540314964,4,14.161485182998328,549.8709365347759,cell_4
921,37.977433,23.737648,33.279,0.0048,0.0464,36.84,340.2677338766801,144.79107657971787,32.0,10.0,0.0018231276386143,2642462.8879899685,4,13.84784030359066,550.5890962249567,cell_4
922,37.97743,23.73765,33.278,-0.0191,0.0373,36.88,340.642885851693,144.46018619202786,32.0,10.0,0.0314379755720802,2642463.11062895,4,13.593077078029024,551.0678693517441,cell_4
923,37.977427,23.737652,33.2738,-0.0381,0.0282,36.92,341.0180415548803,144.12952144083235,32.0,10.0,0.0646990773709881,2642463.3332679323,4,13.344074483364574,551.5466424805342,cell_4
924,37.977424,23.737654,33.267,-0.0568,0.0191,36.96,341.39320097362236,143.79908388269473,32.0,10.0,0.097960181291373,2642463.5559069137,4,13.101160987654849,552.0254156073214,cell_4
925,37.977421,23.737657,33.2575,-0.0758,0.0102,37.0,341.81627224147115,143.4706154199172,32.0,10.0,0.0443035758755259,2642463.889865386,4,12.778286236498154,552.7435752975024,cell_5
926,37.977419,23.737659,33.2455,-0.0905,0.0013,37.04,342.09832208155507,143.2519177320018,32.0,10.0,0.0085325043050198,2642464.1125043677,4,12.56640147792296,553.222348425291,cell_5
927,37.977416,23.737661,33.2314,-0.1047,-0.0073,37.08,342.4734786542282,142.9222799605603,32.0,10.0,0.0417936078691788,2642464.335143349,4,12.34090944585821,553.7011215520782,cell_5
928,37.977413,23.737663,33.2154,-0.1177,-0.0148,37.12,342.84863892516603,142.59287605977957,32.0,10.0,0.0750547117888733,2642464.557782331,4,12.122918867274205,554.179894679867,cell_5
929,37.97741,23.737666,33.1976,-0.1295,-0.0207,37.16,343.2717093233436,142.26594874682954,32.0,10.0,0.0213981056660974,2642464.891740803,4,11.8253671800657,554.8980543700478,cell_5
930,37.977407,23.737668,33.1782,-0.1402,-0.0253,37.2,343.6468693652688,141.9371309225302,32.0,10.0,0.0546592081712439,2642465.114379785,4,11.623438992340407,555.3768274978365,cell_5
931,37.977405,23.73767,33.1576,-0.1457,-0.0284,37.24,343.92891600989486,141.71970228766114,32.0,10.0,0.0188881376604406,2642465.3370187664,4,11.435198051693966,555.8556006246238,cell_5
932,37.977402,23.737672,33.1364,-0.1481,-0.0302,37.28,344.30407712539983,141.39136051981305,32.0,10.0,0.05214924122529,2642465.559657748,4,11.248195012302237,556.3343737514111,cell_5
933,37.977399,23.737675,33.115,-0.15,-0.0304,37.32,344.72714666119833,141.0660115195119,32.0,10.0,0.0015073641877955,2642465.8936162204,4,10.982987090866343,557.0525334425935,cell_5
934,37.977396,23.737677,33.0931,-0.1545,-0.0292,37.36,345.10230754716866,140.73827193429435,32.0,10.0,0.0317537379625057,2642466.116255202,4,10.81582411115784,557.5313065693807,cell_5
935,37.977393,23.737679,33.0703,-0.1618,-0.0264,37.4,345.47747209363826,140.4107787414416,32.0,10.0,0.0650148415287358,2642466.3388941833,4,10.6593439340155,558.010079696168,cell_5
936,37.977391,23.737681,33.0466,-0.1678,-0.0222,37.44,345.7595155721606,140.19465790819496,32.0,10.0,0.0292437710165519,2642466.5615331647,4,10.50288566494723,558.4888528229553,cell_5
937,37.977388,23.737684,33.0222,-0.1706,-0.0165,37.48,346.1825842529533,139.87092546021515,32.0,10.0,0.0244128351027721,2642466.8954916373,4,10.27836023741216,559.2070125141375,cell_5
938,37.977385,23.737686,32.9977,-0.1703,-0.0093,37.52,346.55774597545843,139.54429400587424,32.0,10.0,0.0088482684606964,2642467.1181306187,4,10.15341104201592,559.6857856409249,cell_5
939,37.977382,23.737688,32.973,-0.1727,-0.0006,37.56,346.93291134151247,139.21791626378993,32.0,10.0,0.0421093713199976,2642467.3407696,4,10.041032742320963,560.1645587677122,cell_5
940,37.977379,23.73769,32.9477,-0.1778,0.0095,37.6,347.30808033948904,138.89179402257517,32.0,10.0,0.0753704738244537,2642467.563408582,4,9.941651644225894,560.6433318955009,cell_5
941,37.977377,23.737693,32.9218,-0.1817,0.0212,37.64,347.6380220958859,138.68081598624607,32.0,10.0,0.0473183049580458,2642467.897367054,4,9.741424983330347,561.3614915856817,cell_6
942,37.977374,23.737695,32.8956,-0.1824,0.0344,37.68,348.013184648019,138.35532350697926,32.0,10.0,0.0140572003328032,2642468.120006036,4,9.666097882628517,561.8402647134704,cell_6
943,37.977371,23.737697,32.8695,-0.18,0.049,37.72,348.38835082690866,138.0300923045387,32.0,10.0,0.0192039014654143,2642468.342645018,4,9.604949350627315,562.319037841259,cell_6
944,37.977368,23.737699,32.8436,-0.1803,0.0652,37.76,348.7635206205219,137.70512423016976,32.0,10.0,0.0524650046761089,2642468.5652839993,4,9.55825151058272,562.7978109680464,cell_6
945,37.977366,23.737702,32.8174,-0.1833,0.0828,37.8,349.0934601871624,137.4958123265737,32.0,10.0,0.0702237762271773,2642468.899242471,4,9.400958490942273,563.5159706572259,cell_6
946,37.977363,23.737704,32.7909,-0.185,0.102,37.84,349.468623562769,137.17149064942177,32.0,10.0,0.0369626719547087,2642469.1218814533,4,9.381211500596969,563.994743786016,cell_6
947,37.97736,23.737706,32.7644,-0.1836,0.1226,37.88,349.8437905473238,136.84743806748358,32.0,10.0,0.0037015683905497,2642469.3445204347,4,9.376553422667778,564.4735169128032,cell_6
948,37.977357,23.737708,32.7383,-0.179,0.1448,37.92,350.21896113023854,136.52365649619773,32.0,10.0,0.0295595334069774,2642469.5671594166,4,9.387006721863594,564.9522900405918,cell_6
949,37.977355,23.737711,32.7128,-0.1743,0.1684,37.96,350.5488985259729,136.31604763719304,32.0,10.0,0.0931292450234384,2642469.9011178887,4,9.278613542890389,565.6704497307728,cell_6
950,37.977352,23.737713,32.6879,-0.1723,0.1935,38.0,350.9240627164924,135.99292960722002,32.0,10.0,0.0598681425169113,2642470.12375687,4,9.317338631426734,566.1492228575602,cell_6
951,37.977349,23.737715,32.663,-0.1734,0.2201,38.04,351.2992305009714,135.67008875025653,32.0,10.0,0.0266070382444427,2642470.346395852,4,9.371042914533614,566.6279959853488,cell_6
952,37.977346,23.737717,32.6378,-0.1756,0.248,38.08,351.67440186625726,135.34752705127744,32.0,10.0,0.006654064612097,2642470.5690348335,4,9.43947073183203,567.106769112136,cell_6
953,37.977344,23.73772,32.6123,-0.179,0.2774,38.12,352.00433710905,135.14165912709467,32.0,10.0,0.1160347159397958,2642470.902993306,4,9.38292637922571,567.8249288033184,cell_6
954,37.977341,23.737722,32.5864,-0.1816,0.3079,38.16,352.3795021086755,134.81977863566004,32.0,10.0,0.0827736130798042,2642471.125632288,4,9.478948183070855,568.3037019311071,cell_6
955,37.977338,23.737724,32.56,-0.1841,0.3388,38.2,352.75467068475785,134.49818366791388,32.0,10.0,0.0495125095135741,2642471.348271269,4,9.588802124438564,568.782475056893,cell_6
956,37.977335,23.737726,32.533,-0.1905,0.3696,38.24,353.1298428267401,134.1768762761438,32.0,10.0,0.0162514048883315,2642471.5709102503,4,9.712018842708238,569.2612481836802,cell_6
957,37.977333,23.737728,32.5048,-0.2019,0.4006,38.28,353.41188102859826,133.96679552642493,32.0,11.0,0.1483757661444967,2642471.793549232,4,9.763288019066492,569.7400213114689,cell_1
958,37.97733,23.737731,32.4748,-0.2152,0.4315,38.32,353.83494173617464,133.65218020067044,32.0,11.0,0.41312039240931,2642472.127507705,4,9.854953489106329,570.4581810026513,cell_1
959,37.977327,23.737733,32.443,-0.226,0.4623,38.36,354.21011109811946,133.33186637547658,32.0,11.0,0.568832301890002,2642472.350146686,4,10.015278194245044,570.9369541294385,cell_1
960,37.977324,23.737735,32.41,-0.2316,0.4931,38.4,354.5852840092204,133.01184882877556,32.0,11.0,0.7245442096164892,2642472.5727856676,4,10.187001651295176,571.4157272562258,cell_1
961,37.977322,23.737737,32.3766,-0.2328,0.5237,38.44,354.8673216876618,132.8030146879409,32.0,11.0,0.9010406277633384,2642472.795424649,4,10.275868070870091,571.8945003830131,cell_1
962,37.977319,23.737739,32.343,-0.2342,0.5541,38.48,355.24249561198553,132.48358351052724,32.0,11.0,1.056752535868834,2642473.0180636314,4,10.466889789884656,572.3732735118031,cell_1
963,37.977316,23.737741,32.3091,-0.2368,0.5835,38.52,355.61767306522677,132.1644547837709,32.0,11.0,1.2124644461082343,2642473.240702613,4,10.667783998786444,572.8520466385904,cell_1
964,37.977313,23.737744,32.2749,-0.238,0.6119,38.56,356.04072541273877,131.85259377008626,32.0,11.0,1.4772090725173384,2642473.574661085,4,10.837835861705855,573.5702063287714,cell_1
965,37.97731,23.737746,32.2406,-0.2378,0.6392,38.6,356.4159026088414,131.53421023012103,32.0,11.0,1.632920982437104,2642473.797300067,4,11.059042884105668,574.04897945656,cell_1
966,37.977308,23.737748,32.2066,-0.2344,0.6653,38.64,356.6979372534188,131.32694955925115,32.0,11.0,1.8094174003119556,2642474.019939048,4,11.187066920010023,574.5277525833473,cell_1
967,37.977305,23.73775,32.1733,-0.2279,0.6904,38.68,357.0731154482822,131.0091733790879,32.0,11.0,1.9651293081371703,2642474.2425780296,4,11.423104727140094,575.0065257101346,cell_1
968,37.977302,23.737752,32.141,-0.2216,0.7144,38.72,357.44829714541925,130.69171112726863,32.0,11.0,2.120841218447683,2642474.465217011,4,11.66652018935716,575.4852988369219,cell_1
969,37.977299,23.737754,32.1092,-0.2191,0.7373,38.76,357.8234823334846,130.37456509701698,32.0,11.0,2.27655312841854,2642474.6878559925,4,11.916861222979012,575.9640719637091,cell_1
970,37.977297,23.737756,32.0776,-0.2204,0.7592,38.8,358.10551126221424,130.1684920354578,32.0,11.0,2.4530495463520783,2642474.9104949743,4,12.068501160834106,576.4428450914978,cell_1
971,37.977294,23.737758,32.0456,-0.2234,0.78,38.84,358.48069742833076,129.85196971044138,32.0,11.0,2.608761455642934,2642475.133133956,4,12.330682073933303,576.9216182192864,cell_1
972,37.977291,23.73776,32.0135,-0.2234,0.7998,38.88,358.85588706635724,129.53577025507346,32.0,11.0,2.7644733645920616,2642475.355772938,4,12.598660122712753,577.4003913470751,cell_1
973,37.977288,23.737762,31.9815,-0.2202,0.8186,38.92,359.2310801650864,129.21989603950004,32.0,11.0,2.9201852739063914,2642475.5784119195,4,12.872073252983636,577.8791644738625,cell_2
974,37.977286,23.737764,31.9498,-0.2208,0.8363,38.96,359.5131034083229,129.0150398285658,32.0,11.0,3.09668169366456,2642475.801050901,4,13.042872035986596,578.3579376006497,cell_2
975,37.977283,23.737766,31.9176,-0.2251,0.853,39.0,359.8882974647584,128.6998061806886,32.0,11.0,3.252393601946115,2642476.0236898824,4,13.325676565649278,578.836710727437,cell_2
976,37.97728,23.737768,31.8848,-0.2313,0.8687,39.04,360.26349496280585,128.38490463811894,32.0,11.0,3.4081055116546475,2642476.246328864,4,13.613020141070228,579.3154838542242,cell_2
977,37.977277,23.73777,31.8513,-0.2343,0.8834,39.08,360.6386958920733,128.07033765070585,32.0,11.0,3.563817422079774,2642476.4689678457,4,13.904621361189328,579.7942569820129,cell_2
978,37.977274,23.737772,31.8175,-0.2343,0.8971,39.12,361.013900241534,127.75610768968838,32.0,11.0,3.719529330751389,2642476.691606827,4,14.200217937376788,580.2730301088002,cell_2
979,37.977272,23.737774,31.7835,-0.238,0.9098,39.16,361.2959153471352,127.55281937185994,32.0,11.0,3.896025750582057,2642476.914245809,4,14.389966248860269,580.7518032365889,cell_2
980,37.977269,23.737776,31.7487,-0.2453,0.9216,39.2,361.6711206258345,127.23925199372246,32.0,11.0,4.051737658927137,2642477.1368847904,4,14.692580953898169,581.2305763633763,cell_2
981,37.977266,23.737777,31.7127,-0.2546,0.9324,39.24,361.99853055413934,126.91673733901602,32.0,11.0,4.09841685132617,2642477.248204281,4,15.01011745502876,581.4699629267699,cell_2
982,37.977263,23.737779,31.6756,-0.2608,0.9424,39.28,362.3737497162865,126.60371654292652,32.0,11.0,4.25412876039406,2642477.4708432625,4,15.31798251091786,581.9487360535571,cell_2
983,37.97726,23.737781,31.6378,-0.2638,0.9513,39.32,362.7489722447652,126.29104436677736,32.0,11.0,4.409840670181309,2642477.693482244,4,15.628853665400944,582.4275091803444,cell_2
984,37.977257,23.737783,31.5996,-0.2676,0.9594,39.36,363.1241981293199,125.97872340639876,32.0,11.0,4.565552580335141,2642477.9161212263,4,15.942555065388602,582.9062823091344,cell_2
985,37.977255,23.737785,31.5605,-0.2751,0.9667,39.4,363.4061974754261,125.77724849776308,32.0,11.0,4.74204899918137,2642478.138760207,4,16.148294584886276,583.3850554349203,cell_2
986,37.977252,23.737787,31.5199,-0.289,0.9731,39.44,363.7814242390747,125.465616627665,32.0,11.0,4.897760909006595,2642478.361399189,4,16.467073976616298,583.863828562709,cell_2
987,37.977249,23.737788,31.4772,-0.3042,0.9787,39.48,364.1089005261527,125.14424518932763,32.0,11.0,4.944440100368023,2642478.47271868,4,16.793531282499384,584.1032151261027,cell_2
1101,37.980003,23.735585,38.69,-0.1719,0.0525,0.0,5.33350806732496,466.1652358567261,33.0,0.0,1.896724093898236,2642233.2358804625,0,36.75485310139876,56.73461556835407,cell_6
1102,37.979999,23.735587,38.6667,-0.1515,0.0603,0.04,5.452267131737513,465.6872376143755,33.0,0.0,1.9990173719929991,2642233.458519444,0,37.230789870253666,57.21338869514136,cell_6
1103,37.979996,23.73559,38.6451,-0.1489,0.0681,0.08,5.698120190927338,465.2783472315335,33.0,0.0,1.945360765819134,2642233.792477916,0,37.64601729998417,57.931548385322294,cell_6
1104,37.979993,23.735593,38.6244,-0.1388,0.0758,0.12,5.964123018431511,464.86948529689175,33.0,1.0,1.8917041589397217,2642234.126436389,0,38.06145323896215,58.64970807750598,cell_1
1105,37.97999,23.735596,38.6071,-0.1018,0.0834,0.16,6.247702449038002,464.46065188583566,33.0,1.0,1.838047553122773,2642234.460394861,0,38.4770909274872,59.3678677676869,cell_1
1106,37.979987,23.735599,38.597,-0.0382,0.0908,0.2,6.546574773799782,464.0518470736526,33.0,1.0,1.784390947306515,2642234.7943533333,0,38.8929239019496,60.08602745786784,cell_1
1107,37.979984,23.735602,38.5975,0.0446,0.0982,0.24,6.858741103704872,463.6430709360094,33.0,1.0,1.7307343404298634,2642235.128311806,0,39.30894596513662,60.80418714905014,cell_1
1108,37.97998,23.735605,38.6086,0.1095,0.1056,0.28,7.207386238854615,463.13156457334026,33.0,1.0,1.7461099087541552,2642235.462270278,0,39.82411588501523,61.52234683923107,cell_1
1109,37.979977,23.735608,38.6276,0.1553,0.1129,0.32,7.544995453299587,462.7228354077767,33.0,1.0,1.6924533025865034,2642235.79622875,0,40.240393013111465,62.240506529412,cell_1
1110,37.979974,23.73561,38.6533,0.2012,0.1201,0.36,7.8073501693114435,462.3475925820185,33.0,1.0,1.7257144058268843,2642236.018867732,0,40.61686078033619,62.71927965720067,cell_1
1111,37.979971,23.735613,38.6856,0.247,0.1272,0.4,8.161545859598478,461.9389009834963,33.0,1.0,1.672057798952995,2642236.3528262046,0,41.03332171108549,63.43743934838297,cell_1
1112,37.979968,23.735616,38.7258,0.3119,0.1343,0.44,8.522193258473813,461.5302383914052,33.0,1.0,1.6184011934950342,2642236.686784677,0,41.449949354528826,64.15559903956529,cell_1
1113,37.979965,23.735619,38.7754,0.3769,0.1414,0.48,8.88850707557502,461.12160488288305,33.0,1.0,1.5647445862711322,2642237.0207431493,0,41.86673873416997,64.87375872974621,cell_1
1114,37.979962,23.735622,38.7701,0.1254,0.1003,0.52,9.25981485390494,460.7130005353361,33.0,1.0,1.511087980815933,2642237.3547016215,0,42.283685065714735,65.59191841992714,cell_1
1115,37.979958,23.735625,38.7902,0.1538,0.1077,0.56,9.682262805734476,460.2016032996259,33.0,1.0,1.526463548077069,2642237.688660094,0,42.79920081301139,66.31007811110945,cell_1
1116,37.979955,23.735627,38.8145,0.1829,0.115,0.6,9.985283116763702,459.8264036910475,33.0,1.0,1.5597246520209276,2642237.9112990755,0,43.17570046966298,66.78885123789674,cell_1
1117,37.979952,23.73563,38.8439,0.2258,0.1223,0.64,10.370876785527248,459.4178560884585,33.0,1.0,1.506068046212954,2642238.245257548,0,43.59285526259667,67.50701092907904,cell_1
1118,37.979949,23.735633,38.8796,0.2704,0.1294,0.68,10.75942027915426,459.00933790809034,33.0,1.0,1.452411438991814,2642238.57921602,0,44.01015392898856,68.22517061925997,cell_2
1119,37.979946,23.735636,38.9221,0.319,0.1365,0.72,11.150605242207591,458.60084922858863,33.0,1.0,1.3987548338928408,2642238.9131744923,0,44.42759241274309,68.9433303094409,cell_2
1120,37.979943,23.735639,38.9725,0.3809,0.1436,0.76,11.544163152422955,458.1923901288741,33.0,1.0,1.345098227734855,2642239.247132966,0,44.84516681285984,69.66149000262597,cell_2
1121,37.97994,23.735642,39.032,0.4467,0.1506,0.8,11.93985936378946,457.7839606881431,33.0,1.0,1.2914416208727024,2642239.5810914375,0,45.26287336508759,70.37964969180553,cell_2
1122,37.979936,23.735644,39.1014,0.516,0.1575,0.84,12.321698486178391,457.3059302693075,33.0,1.0,1.3937348982287785,2642239.8037304194,0,45.737396299446225,70.85842281959418,cell_2
1123,37.979933,23.735647,39.1803,0.5807,0.1644,0.88,12.722678679281128,456.89752889193664,33.0,1.0,1.3400782920721732,2642240.1376888915,0,46.15514215858046,71.57658250977512,cell_2
1124,37.97993,23.73565,39.2677,0.6333,0.1708,0.92,13.125154670793966,456.48915736101947,33.0,1.0,1.2864216862697233,2642240.4716473636,0,46.5730133783323,72.29474219995605,cell_2
1125,37.979927,23.735653,39.3628,0.6877,0.1767,0.96,13.528992965824866,456.08081575674777,33.0,1.0,1.232765079761726,2642240.805605836,0,46.99100661453302,73.01290189113836,cell_2
1126,37.979924,23.735656,39.4659,0.7439,0.1821,1.0,13.934075118818953,455.67250415886315,33.0,1.0,1.1791084743155018,2642241.1395643083,0,47.4091186410312,73.73106158131928,cell_2
1127,37.97992,23.735659,39.5765,0.7919,0.1871,1.04,14.404387029216403,455.1612941701994,33.0,1.0,1.1944840419266507,2642241.473522781,0,47.92500439887773,74.44922127250157,cell_2
1128,37.979917,23.735662,39.6941,0.8415,0.1916,1.08,14.812394027725023,454.75303199224913,33.0,1.0,1.14082743506864,2642241.8074812535,0,48.34326421846483,75.1673809636839,cell_2
1129,37.979914,23.735664,39.8185,0.8867,0.1955,1.12,15.1507503679637,454.3779313389648,33.0,1.0,1.174088539005594,2642242.030120235,0,48.71974802185196,75.64615409047119,cell_2
1130,37.979911,23.735667,39.9489,0.9245,0.199,1.16,15.560895301019162,453.9697087425417,33.0,1.0,1.1204319328538224,2642242.364078707,0,49.13811233533047,76.36431378065211,cell_2
1131,37.979908,23.73567,40.0843,0.955,0.2021,1.2,15.97180395907464,453.5615165072434,33.0,1.0,1.066775326352038,2642242.6980371797,0,49.55658402797051,77.08247347183442,cell_3
1132,37.979904,23.735673,40.2227,0.9682,0.2046,1.24,16.451576121019823,453.0503833207885,33.0,1.0,1.0821508943159606,2642243.031995652,0,50.07256625302732,77.80063316201534,cell_3
1133,37.979901,23.735676,40.3632,0.9831,0.2067,1.28,16.864378689680663,452.64224115472103,33.0,1.0,1.0284942888724982,2642243.3659541244,0,50.491169022180465,78.51879285319767,cell_3
1134,37.979898,23.735679,40.506,0.9995,0.2083,1.32,17.277760666179606,452.23412958426127,33.0,1.0,0.9748376816658564,2642243.699912597,0,50.90987239666626,79.23695254437996,cell_3
1135,37.979894,23.735682,40.6506,1.0086,0.2095,1.36,17.76177978878132,451.72304844626024,33.0,1.0,0.9902132499825532,2642244.0338710696,0,51.42591178486973,79.95511223556227,cell_3
1136,37.979891,23.735685,40.7959,1.0104,0.2102,1.4,18.176644877473883,451.31498737684075,33.0,1.0,0.9365566438369948,2642244.3678295417,1,51.47243541248992,80.6732719257432,cell_3
1137,37.979888,23.735688,40.9403,0.995,0.2104,1.44,18.59195659754108,450.9069571398188,33.0,1.0,0.8829000373379721,2642244.701788014,1,51.04997976455497,81.39143161592412,cell_3
1138,37.979884,23.735691,41.0826,0.9811,0.2102,1.48,19.07942951024779,450.3959285991394,33.0,1.0,0.8982756063609073,2642245.0357464864,1,50.533907309184414,82.10959130710644,cell_3
1139,37.979881,23.735694,41.223,0.9688,0.2095,1.52,19.495920454266052,449.9879492997952,33.0,1.0,0.8446189995104912,2642245.3697049585,1,50.11147507584907,82.82775099728737,cell_3
1140,37.979877,23.735697,41.3611,0.9492,0.2084,1.56,19.985586007481103,449.4769537645751,33.0,1.0,0.859994567473033,2642245.70366343,1,49.59539383364993,83.54591068646693,cell_3
1141,37.979874,23.7357,41.4959,0.9223,0.2068,1.6,20.403082729550267,449.06902568761893,33.0,1.0,0.8063379609760815,2642246.0376219037,1,49.17298603848192,84.264070379652,cell_3
1142,37.979871,23.735703,41.6255,0.8782,0.2048,1.64,20.82087306384878,448.6611288394875,33.0,1.0,0.7526813537742723,2642246.3715803763,1,48.75061765432721,84.98223007083429,cell_3
1143,37.979867,23.735706,41.7489,0.8356,0.2023,1.68,21.313035021672626,448.15018682035543,33.0,1.0,0.768056923151362,2642246.7055388484,1,48.2345135611835,85.70038976101522,cell_4
1144,37.979864,23.735709,41.8663,0.7946,0.1994,1.72,21.731642484936746,447.7423416397241,33.0,1.0,0.7144003170099462,2642247.0394973205,1,47.81217192660482,86.41854945119614,cell_4
1145,37.97986,23.735712,41.9774,0.7486,0.1961,1.76,22.22543464999785,447.23143322185894,33.0,1.0,0.7297758846183332,2642247.373455793,1,47.29605863678194,87.13670914237845,cell_4
1146,37.979857,23.735715,42.0813,0.6952,0.1923,1.8,22.64474821454769,446.8236399991222,33.0,1.0,0.6761192788317626,2642247.7074142653,1,46.87374497921117,87.85486883255939,cell_4
1147,37.979853,23.735718,42.1761,0.6212,0.1881,1.84,23.139992128611382,446.31276541742574,33.0,1.0,0.6914948471463879,2642248.0413727374,1,46.3576223319522,88.57302852274032,cell_4
1148,37.97985,23.735721,42.2601,0.5454,0.1835,1.88,23.55991861570399,445.9050244451078,33.0,1.0,0.6378382403014952,2642248.37533121,1,45.935337966081995,89.29118821392262,cell_4
1149,37.979846,23.735724,42.333,0.4679,0.1784,1.92,24.056461355488647,445.394183939462,33.0,1.0,0.6532138079085014,2642248.709289683,1,45.41920580097964,90.00934790610631,cell_4
1150,37.979843,23.735727,42.3939,0.3776,0.173,1.96,24.47692210257626,444.98649551270574,33.0,1.0,0.5995572017712276,2642249.043248155,1,44.99695213549612,90.72750759628724,cell_4
1151,37.979839,23.73573,42.4414,0.2823,0.1675,2.0,24.97463187470624,444.4756893221325,33.0,1.0,0.614932770087234,2642249.3772066273,1,44.480810297441245,91.44566728646818,cell_4
1152,37.979835,23.735733,42.4746,0.1778,0.162,2.04,25.473097439981625,443.9648967426942,33.0,1.0,0.6303083376928594,2642249.7111651,1,43.96467274066658,92.16382697765047,cell_4
1153,37.979832,23.735736,42.4925,0.0715,0.1566,2.08,25.894322713952818,443.5572821065677,33.0,1.0,0.5766517322638954,2642250.045123572,1,43.542437183028866,92.8819866678314,cell_4
