,inflow,time,link_id
213807,1,157.12,0
213808,1,157.16,0
213809,1,157.2,0
213810,1,157.24,0
213811,1,157.28,0
213812,1,157.32,0
213813,1,157.36,0
213814,1,157.4,0
213815,1,157.44,0
213816,1,157.48,0
213817,1,157.52,0
213818,1,157.56,0
213819,1,157.6,0
213820,1,157.64,0
213821,1,157.68,0
213822,1,157.72,0
213823,1,157.76,0
213824,1,157.8,0
213825,1,157.84,0
213826,1,157.88,0
213827,1,157.92,0
213828,1,157.96,0
213829,1,158.0,0
213830,1,158.04,0
213831,1,158.08,0
213832,1,158.12,0
213833,1,158.16,0
213834,1,158.2,0
213835,1,158.24,0
213836,1,158.28,0
213837,1,158.32,0
213838,1,158.36,0
213839,1,158.4,0
213840,1,158.44,0
213841,1,158.48,0
213842,1,158.52,0
213843,1,158.56,0
213844,1,158.6,0
213845,1,158.64,0
213846,1,158.68,0
213847,1,158.72,0
213848,1,158.76,0
213849,1,158.8,0
213850,1,158.84,0
213851,1,158.88,0
213852,1,158.92,0
213853,1,158.96,0
213854,1,159.0,0
213855,1,159.04,0
213856,1,159.08,0
213857,1,159.12,0
213858,1,159.16,0
213859,1,159.2,0
213860,1,159.24,0
213861,1,159.28,0
213862,1,159.32,0
213863,1,159.36,0
213864,1,159.4,0
213865,1,159.44,0
213866,1,159.48,0
213867,1,159.52,0
213868,1,159.56,0
213869,1,159.6,0
213870,1,159.64,0
213871,1,159.68,0
213872,1,159.72,0
213873,1,159.76,0
213874,1,159.8,0
213875,1,159.84,0
213876,1,159.88,0
213877,1,159.92,0
213878,1,159.96,0
213879,1,160.0,0
213880,1,160.04,0
213881,1,160.08,0
213882,1,160.12,0
213883,1,160.16,0
213884,1,160.2,0
213885,1,160.24,0
213886,1,160.28,0
213887,1,160.32,0
213888,1,160.36,0
213889,1,160.4,0
213890,1,160.44,0
213891,1,160.48,0
213892,1,160.52,0
213893,1,160.56,0
213894,1,160.6,0
213895,1,160.64,0
213896,1,160.68,0
213897,1,160.72,0
213898,1,160.76,0
213899,1,160.8,0
213900,1,160.84,0
213901,1,160.88,0
213902,1,160.92,0
213903,1,160.96,0
213904,1,161.0,0
213905,1,161.04,0
213906,1,161.08,0
213907,1,161.12,0
213908,1,161.16,0
213909,1,161.2,0
213910,1,161.24,0
213911,1,161.28,0
213912,1,161.32,0
213913,1,161.36,0
213914,1,161.4,0
213915,1,161.44,0
213916,1,161.48,0
213917,1,161.52,0
213918,1,161.56,0
213919,1,161.6,0
213920,1,161.64,0
213921,1,161.68,0
213922,1,161.72,0
213923,1,161.76,0
213924,1,161.8,0
213925,1,161.84,0
213926,1,161.88,0
213927,1,161.92,0
213928,1,161.96,0
213929,1,162.0,0
213930,1,162.04,0
213931,1,162.08,0
213932,1,162.12,0
213933,1,162.16,0
213934,1,162.2,0
213935,1,162.24,0
213936,1,162.28,0
213937,1,162.32,0
213938,1,162.36,0
213939,1,162.4,0
213940,1,162.44,0
213941,1,162.48,0
213942,1,162.52,0
213943,1,162.56,0
213944,1,162.6,0
213945,1,162.64,0
213946,1,162.68,0
213947,1,162.72,0
213948,1,162.76,0
213949,1,162.8,0
213950,1,162.84,0
213951,1,162.88,0
213952,1,162.92,0
213953,1,162.96,0
213954,1,163.0,0
213955,1,163.04,0
213956,1,163.08,0
213957,1,163.12,0
213958,1,163.16,0
213959,1,163.2,0
213960,1,163.24,0
213961,1,163.28,0
213962,1,163.32,0
213963,1,163.36,0
213964,1,163.4,0
213965,1,163.44,0
213966,1,163.48,0
213967,1,163.52,0
213968,1,163.56,0
213969,1,163.6,0
213970,1,163.64,0
213971,1,163.68,0
213972,1,163.72,0
213973,1,163.76,0
213974,1,163.8,0
213975,1,163.84,0
213976,1,163.88,0
213977,1,163.92,0
213978,1,163.96,0
213979,1,164.0,0
213980,1,164.04,0
213981,1,164.08,0
213982,1,164.12,0
213983,1,164.16,0
213984,1,164.2,0
213985,1,164.24,0
213986,1,164.28,0
213987,1,164.32,0
213988,1,164.36,0
213989,1,164.4,0
213990,1,164.44,0
213991,1,164.48,0
213992,1,164.52,0
213993,1,164.56,0
213994,1,164.6,0
213995,1,164.64,0
213996,1,164.68,0
213997,1,164.72,0
213998,1,164.76,0
213999,1,164.8,0
214000,1,164.84,0
214001,1,164.88,0
214002,1,164.92,0
214003,1,164.96,0
214004,2,165.0,0
214005,2,165.04,0
214006,2,165.08,0
214007,2,165.12,0
214008,2,165.16,0
214009,2,165.2,0
214010,2,165.24,0
214011,2,165.28,0
214012,2,165.32,0
214013,3,165.36,0
214014,3,165.4,0
214015,3,165.44,0
214016,3,165.48,0
214017,3,165.52,0
214018,3,165.56,0
214019,3,165.6,0
214020,3,165.64,0
214021,3,165.68,0
214022,3,165.72,0
214023,3,165.76,0
214024,3,165.8,0
214025,3,165.84,0
214026,3,165.88,0
214027,3,165.92,0
214028,3,165.96,0
214029,3,166.0,0
214030,3,166.04,0
214031,3,166.08,0
214032,3,166.12,0
214033,3,166.16,0
214034,3,166.2,0
214035,3,166.24,0
214036,3,166.28,0
214037,3,166.32,0
214038,3,166.36,0
214039,4,166.4,0
214040,4,166.44,0
214041,4,166.48,0
214042,4,166.52,0
214043,4,166.56,0
214044,4,166.6,0
214045,4,166.64,0
214046,4,166.68,0
214047,4,166.72,0
214048,4,166.76,0
214049,4,166.8,0
214050,4,166.84,0
214051,4,166.88,0
214052,4,166.92,0
214053,4,166.96,0
214054,4,167.0,0
214055,3,167.04,0
214056,3,167.08,0
214057,3,167.12,0
214058,3,167.16,0
214059,3,167.2,0
214060,3,167.24,0
214061,3,167.28,0
214062,3,167.32,0
214063,3,167.36,0
214064,3,167.4,0
214065,3,167.44,0
214066,3,167.48,0
214067,3,167.52,0
214068,4,167.56,0
214069,4,167.6,0
214070,4,167.64,0
214071,4,167.68,0
214072,4,167.72,0
214073,3,167.76,0
214074,3,167.8,0
214075,3,167.84,0
214076,4,167.88,0
214077,4,167.92,0
214078,4,167.96,0
214079,4,168.0,0
214080,4,168.04,0
214081,4,168.08,0
214082,4,168.12,0
214083,4,168.16,0
214084,4,168.2,0
214085,4,168.24,0
214086,4,168.28,0
214087,4,168.32,0
214088,4,168.36,0
214089,4,168.4,0
214090,4,168.44,0
214091,3,168.48,0
214092,3,168.52,0
214093,3,168.56,0
214094,3,168.6,0
214095,3,168.64,0
214096,3,168.68,0
214097,3,168.72,0
214098,2,168.76,0
214099,2,168.8,0
214100,2,168.84,0
214101,2,168.88,0
214102,2,168.92,0
214103,2,168.96,0
214104,2,169.0,0
214105,2,169.04,0
214106,2,169.08,0
214107,2,169.12,0
214108,2,169.16,0
214109,2,169.2,0
214110,2,169.24,0
214111,2,169.28,0
214112,2,169.32,0
214113,3,169.36,0
214114,3,169.4,0
214115,3,169.44,0
214116,2,169.48,0
214117,2,169.52,0
214118,2,169.56,0
214119,2,169.6,0
214120,2,169.64,0
214121,2,169.68,0
214122,2,169.72,0
214123,2,169.76,0
214124,2,169.8,0
214125,2,169.84,0
214126,2,169.88,0
214127,2,169.92,0
214128,2,169.96,0
214129,2,170.0,0
214130,2,170.04,0
214131,2,170.08,0
214132,2,170.12,0
214133,2,170.16,0
214134,2,170.2,0
214135,2,170.24,0
214136,2,170.28,0
214137,2,170.32,0
214138,2,170.36,0
219660,1,170.4,0
219661,1,170.44,0
219662,1,170.48,0
219663,1,170.52,0
219664,1,170.56,0
219665,1,170.6,0
219666,2,170.64,0
219667,2,170.68,0
219668,2,170.72,0
219669,2,170.76,0
219670,2,170.8,0
219671,2,170.84,0
219672,2,170.88,0
219673,2,170.92,0
219674,2,170.96,0
219675,2,171.0,0
219676,2,171.04,0
219677,2,171.08,0
219678,2,171.12,0
220785,1,171.16,0
220786,2,171.2,0
220787,2,171.24,0
220788,2,171.28,0
220789,2,171.32,0
220790,2,171.36,0
220791,2,171.4,0
220792,2,171.44,0
220793,2,171.48,0
220794,2,171.52,0
220795,2,171.56,0
220796,2,171.6,0
220797,2,171.64,0
220798,2,171.68,0
220799,2,171.72,0
220800,2,171.76,0
220801,2,171.8,0
220802,2,171.84,0
220803,2,171.88,0
220804,2,171.92,0
220805,2,171.96,0
220806,2,172.0,0
220807,2,172.04,0
220808,2,172.08,0
220809,4,172.12,0
220810,4,172.16,0
220811,4,172.2,0
220812,4,172.24,0
220813,4,172.28,0
220814,4,172.32,0
220815,4,172.36,0
220816,4,172.4,0
220817,4,172.44,0
220818,4,172.48,0
220819,4,172.52,0
220820,4,172.56,0
220821,4,172.6,0
220822,4,172.64,0
220823,4,172.68,0
220824,4,172.72,0
220825,4,172.76,0
220826,4,172.8,0
220827,4,172.84,0
222923,3,172.88,0
222924,3,172.92,0
222925,3,172.96,0
222926,3,173.0,0
222927,3,173.04,0
222928,3,173.08,0
222929,3,173.12,0
222930,3,173.16,0
222931,3,173.2,0
222932,3,173.24,0
222933,3,173.28,0
222934,3,173.32,0
222935,3,173.36,0
222936,3,173.4,0
222937,3,173.44,0
222938,3,173.48,0
222939,3,173.52,0
222940,4,173.56,0
222941,4,173.6,0
222942,4,173.64,0
222943,3,173.68,0
222944,3,173.72,0
222945,3,173.76,0
222946,3,173.8,0
222947,3,173.84,0
222948,3,173.88,0
222949,3,173.92,0
222950,3,173.96,0
222951,3,174.0,0
222952,3,174.04,0
222953,3,174.08,0
222954,4,174.12,0
224980,3,174.16,0
224981,3,174.2,0
224982,4,174.24,0
224983,5,174.28,0
224984,5,174.32,0
224985,5,174.36,0
224986,5,174.4,0
224987,5,174.44,0
224988,5,174.48,0
224989,5,174.52,0
224990,5,174.56,0
224991,5,174.6,0
224992,5,174.64,0
224993,5,174.68,0
224994,5,174.72,0
224995,5,174.76,0
224996,5,174.8,0
224997,5,174.84,0
225035,4,174.88,0
225036,4,174.92,0
225037,4,174.96,0
225038,4,175.0,0
225039,4,175.04,0
225040,4,175.08,0
225041,4,175.12,0
225042,4,175.16,0
225043,4,175.2,0
225044,4,175.24,0
225045,4,175.28,0
225046,4,175.32,0
225047,4,175.36,0
225048,4,175.4,0
225049,4,175.44,0
225050,4,175.48,0
225051,4,175.52,0
225052,5,175.56,0
226227,4,175.6,0
227367,3,175.64,0
227368,3,175.68,0
227369,3,175.72,0
227370,3,175.76,0
227371,3,175.8,0
227372,3,175.84,0
227373,3,175.88,0
227374,3,175.92,0
227375,3,175.96,0
227376,3,176.0,0
227377,3,176.04,0
227378,3,176.08,0
227379,2,176.12,0
229447,1,176.16,0
229448,1,176.2,0
229449,1,176.24,0
229450,1,176.28,0
229451,1,176.32,0
229452,1,176.36,0
229453,1,176.4,0
229454,1,176.44,0
229455,1,176.48,0
229456,1,176.52,0
229457,1,176.56,0
229458,1,176.6,0
229459,1,176.64,0
229460,1,176.68,0
229461,1,176.72,0
229462,1,176.76,0
229463,1,176.8,0
229464,1,176.84,0
229465,1,176.88,0
229466,1,176.92,0
229467,1,176.96,0
229468,1,177.0,0
229469,1,177.04,0
229470,1,177.08,0
229471,1,177.12,0
229472,1,177.16,0
229473,1,177.2,0
229474,1,177.24,0
229475,1,177.28,0
229476,2,177.32,0
229477,2,177.36,0
229478,2,177.4,0
229479,2,177.44,0
229480,2,177.48,0
229481,2,177.52,0
230881,1,177.56,0
230882,1,177.6,0
230883,1,177.64,0
230884,1,177.68,0
230885,1,177.72,0
230886,2,177.76,0
230887,2,177.8,0
230888,2,177.84,0
230889,2,177.88,0
230890,2,177.92,0
230891,2,177.96,0
230892,2,178.0,0
230893,2,178.04,0
230894,2,178.08,0
230895,2,178.12,0
230896,2,178.16,0
230897,2,178.2,0
230898,2,178.24,0
230899,2,178.28,0
230900,2,178.32,0
230901,2,178.36,0
230902,2,178.4,0
230903,2,178.44,0
230904,2,178.48,0
230905,2,178.52,0
230906,2,178.56,0
230907,2,178.6,0
230908,2,178.64,0
230909,2,178.68,0
230910,2,178.72,0
230911,2,178.76,0
230912,2,178.8,0
231836,1,178.84,0
231837,1,178.88,0
231838,1,178.92,0
231839,2,178.96,0
231840,2,179.0,0
233513,1,179.04,0
233514,1,179.08,0
233515,1,179.12,0
233516,1,179.16,0
233517,1,179.2,0
233518,1,179.24,0
233519,1,179.28,0
233520,1,179.32,0
233521,1,179.36,0
233522,1,179.4,0
233523,1,179.44,0
233524,1,179.48,0
233525,1,179.52,0
233526,1,179.56,0
233527,1,179.6,0
233528,1,179.64,0
233529,1,179.68,0
233530,1,179.72,0
233531,1,179.76,0
234189,1,179.88,0
234190,1,179.92,0
234191,1,179.96,0
234192,1,180.0,0
234193,1,180.04,0
234194,1,180.08,0
234195,1,180.12,0
234196,1,180.16,0
234197,1,180.2,0
234198,1,180.24,0
234199,1,180.28,0
234200,1,180.32,0
234201,1,180.36,0
234202,1,180.4,0
234203,1,180.44,0
234204,1,180.48,0
234205,1,180.52,0
234206,1,180.56,0
234207,1,180.6,0
234208,1,180.64,0
234209,1,180.68,0
234210,1,180.72,0
234211,1,180.76,0
234212,1,180.8,0
234213,1,180.84,0
234214,1,180.88,0
234215,1,180.92,0
234216,1,180.96,0
234790,1,181.76,0
234791,1,181.8,0
234792,1,181.84,0
234793,1,181.88,0
234794,1,181.92,0
234795,1,181.96,0
234796,1,182.0,0
234797,1,182.04,0
234798,1,182.08,0
234799,1,182.12,0
234800,1,182.16,0
234801,1,182.2,0
234802,1,182.24,0
234803,1,182.28,0
234804,1,182.32,0
234805,1,182.36,0
234806,1,182.4,0
234807,1,182.44,0
234808,1,182.48,0
234809,1,182.52,0
235640,1,182.72,0
235641,1,182.76,0
235642,1,182.8,0
235643,1,182.84,0
235644,1,182.88,0
235645,1,182.92,0
235646,1,182.96,0
235647,1,183.0,0
235648,1,183.04,0
235649,1,183.08,0
235650,1,183.12,0
235651,1,183.16,0
235652,1,183.2,0
235653,1,183.24,0
235654,1,183.28,0
235655,1,183.32,0
235656,1,183.36,0
235657,1,183.4,0
235658,1,183.44,0
235659,1,183.48,0
235660,1,183.52,0
235661,1,183.56,0
235662,1,183.6,0
235663,1,183.64,0
235664,1,183.68,0
235665,1,183.72,0
235666,1,183.76,0
235667,1,183.8,0
235668,1,183.84,0
238624,1,210.36,0
238625,1,210.4,0
238626,1,210.44,0
238627,1,210.48,0
238628,1,210.52,0
238629,1,210.56,0
238630,1,210.6,0
238631,1,210.64,0
238632,1,210.68,0
238633,1,210.72,0
238634,1,210.76,0
238635,1,210.8,0
238636,1,210.84,0
238637,1,210.88,0
238638,1,210.92,0
238639,1,210.96,0
238640,1,211.0,0
238641,1,211.04,0
238642,1,211.08,0
238643,1,211.12,0
238644,1,211.16,0
238645,1,211.2,0
238646,1,211.24,0
238647,1,211.28,0
238648,1,211.32,0
238649,1,211.36,0
238650,1,211.4,0
238651,2,211.44,0
238652,2,211.48,0
238653,2,211.52,0
238654,2,211.56,0
238655,2,211.6,0
238656,2,211.64,0
238657,2,211.68,0
238658,2,211.72,0
238659,2,211.76,0
238660,2,211.8,0
238661,2,211.84,0
238662,2,211.88,0
238663,2,211.92,0
238664,3,211.96,0
238665,3,212.0,0
238666,3,212.04,0
238667,3,212.08,0
238668,4,212.12,0
238669,4,212.16,0
238670,4,212.2,0
238671,4,212.24,0
238672,4,212.28,0
239118,3,212.32,0
239119,3,212.36,0
239120,3,212.4,0
239121,3,212.44,0
239122,3,212.48,0
239123,3,212.52,0
239124,4,212.56,0
239125,4,212.6,0
239126,4,212.64,0
239127,4,212.68,0
239128,4,212.72,0
239129,4,212.76,0
239130,4,212.8,0
239131,4,212.84,0
239132,4,212.88,0
239133,4,212.92,0
239134,4,212.96,0
239135,4,213.0,0
239136,4,213.04,0
239137,4,213.08,0
239138,3,213.12,0
239139,3,213.16,0
239140,3,213.2,0
239141,3,213.24,0
239142,3,213.28,0
239143,3,213.32,0
239144,3,213.36,0
239145,3,213.4,0
239146,3,213.44,0
239147,2,213.48,0
239148,2,213.52,0
239149,3,213.56,0
239150,3,213.6,0
240836,2,213.64,0
240837,2,213.68,0
240838,2,213.72,0
240839,2,213.76,0
240840,2,213.8,0
240841,2,213.84,0
240842,2,213.88,0
240843,2,213.92,0
240844,2,213.96,0
240845,2,214.0,0
240846,2,214.04,0
240847,2,214.08,0
240848,2,214.12,0
240849,2,214.16,0
240850,2,214.2,0
240851,2,214.24,0
240852,2,214.28,0
240853,2,214.32,0
240854,2,214.36,0
240855,2,214.4,0
240856,2,214.44,0
240857,2,214.48,0
240858,2,214.52,0
240859,2,214.56,0
240860,1,214.6,0
240861,1,214.64,0
240862,1,214.68,0
240863,1,214.72,0
240864,1,214.76,0
240865,1,214.8,0
240866,1,214.84,0
240867,1,214.88,0
240868,1,214.92,0
240869,1,214.96,0
240870,1,215.0,0
240871,1,215.04,0
240872,1,215.08,0
240873,1,215.12,0
240874,1,215.16,0
240875,1,215.2,0
240876,1,215.24,0
240877,1,215.28,0
240878,1,215.32,0
240879,1,215.36,0
240880,1,215.4,0
240881,1,215.44,0
240882,1,215.48,0
240883,1,215.52,0
240884,1,215.56,0
240885,1,215.6,0
240886,1,215.64,0
240887,1,215.68,0
240888,1,215.72,0
240889,1,215.76,0
243561,2,597.68,0
245034,1,216.52,0
245035,1,216.56,0
245036,1,216.6,0
245037,1,216.64,0
245038,1,216.68,0
245039,1,216.72,0
245040,1,216.76,0
245041,1,216.8,0
245042,2,216.84,0
245043,2,216.88,0
245044,2,216.92,0
245045,2,216.96,0
245046,2,217.0,0
245047,2,217.04,0
245048,2,217.08,0
245049,2,217.12,0
245050,2,217.16,0
245051,2,217.2,0
245052,2,217.24,0
245053,2,217.28,0
245054,2,217.32,0
245055,2,217.36,0
245056,2,217.4,0
245057,2,217.44,0
245058,2,217.48,0
245059,2,217.52,0
245060,2,217.56,0
245061,2,217.6,0
245062,2,217.64,0
245063,2,217.68,0
245203,1,217.72,0
245204,1,217.76,0
245205,1,217.8,0
245206,1,217.84,0
245207,1,217.88,0
245208,1,217.92,0
245209,1,217.96,0
245210,1,218.0,0
245211,1,218.04,0
245212,1,218.08,0
245213,1,218.12,0
245214,1,218.16,0
245215,1,218.2,0
245936,3,219.04,0
245937,3,219.08,0
245938,3,219.12,0
245939,3,219.16,0
245940,3,219.2,0
245941,3,219.24,0
245942,3,219.28,0
245943,3,219.32,0
245944,3,219.36,0
245945,3,219.4,0
245946,3,219.44,0
245947,3,219.48,0
245948,3,219.52,0
245949,3,219.56,0
245950,3,219.6,0
245951,3,219.64,0
245952,2,219.68,0
245953,2,219.72,0
245954,2,219.76,0
245955,2,219.8,0
245956,2,219.84,0
245957,2,219.88,0
245958,2,219.92,0
245959,2,219.96,0
245960,2,220.0,0
245961,2,220.04,0
245962,2,220.08,0
245963,2,220.12,0
245964,2,220.16,0
245965,2,220.2,0
245966,2,220.24,0
245967,2,220.28,0
245968,2,220.32,0
246937,1,218.32,0
246938,1,218.36,0
246939,1,218.4,0
246940,1,218.44,0
246941,1,218.48,0
246942,1,218.52,0
246943,1,218.56,0
246944,1,218.6,0
246945,1,218.64,0
246946,1,218.68,0
246947,1,218.72,0
246948,1,218.76,0
246949,1,218.8,0
246950,1,218.84,0
246951,1,218.88,0
246952,1,218.92,0
246953,1,218.96,0
246954,2,219.0,0
247722,1,220.36,0
247723,1,220.4,0
248558,1,220.96,0
248559,1,221.0,0
248560,1,221.04,0
248561,1,221.08,0
248562,1,221.12,0
248563,1,221.16,0
248564,1,221.2,0
248565,1,221.24,0
248566,1,221.28,0
248567,1,221.32,0
248568,1,221.36,0
248569,1,221.4,0
248570,1,221.44,0
248571,1,221.48,0
248572,1,221.52,0
248573,1,221.56,0
248574,1,221.6,0
248575,2,221.64,0
248576,2,221.68,0
248577,2,221.72,0
248578,2,221.76,0
248579,2,221.8,0
248580,2,221.84,0
248581,2,221.88,0
248582,2,221.92,0
248583,2,221.96,0
248686,2,222.12,0
248687,2,222.16,0
248688,2,222.2,0
248689,2,222.24,0
248690,2,222.28,0
248691,2,222.32,0
248692,2,222.36,0
248693,2,222.4,0
248694,2,222.44,0
248695,2,222.48,0
248696,2,222.52,0
248697,2,222.56,0
248698,2,222.6,0
248699,2,222.64,0
248700,2,222.68,0
248701,2,222.72,0
248702,2,222.76,0
248703,2,222.8,0
248704,1,222.84,0
248705,1,222.88,0
248706,1,222.92,0
248707,1,222.96,0
248708,1,223.0,0
248709,1,223.04,0
248710,1,223.08,0
248711,1,223.12,0
248712,1,223.16,0
248713,2,223.2,0
248714,2,223.24,0
248715,2,223.28,0
248716,2,223.32,0
248717,2,223.36,0
248718,3,223.4,0
248719,3,223.44,0
248720,3,223.48,0
248721,3,223.52,0
248722,3,223.56,0
248723,3,223.6,0
248724,3,223.64,0
248725,3,223.68,0
248726,3,223.72,0
249799,2,223.76,0
249800,2,223.8,0
249801,2,223.84,0
249802,2,223.88,0
249803,2,223.92,0
249804,2,223.96,0
249805,2,224.0,0
249806,2,224.04,0
249807,2,224.08,0
249808,2,224.12,0
249809,2,224.16,0
249810,2,224.2,0
249811,2,224.24,0
249812,2,224.28,0
249813,2,224.32,0
249814,2,224.36,0
249815,2,224.4,0
249816,2,224.44,0
249817,2,224.48,0
249818,2,224.52,0
249819,2,224.56,0
249820,2,224.6,0
249821,2,224.64,0
249822,2,224.68,0
249823,2,224.72,0
251575,1,222.0,0
251576,1,222.04,0
251577,1,222.08,0
252818,1,224.76,0
254363,1,225.8,0
254364,1,225.84,0
254365,1,225.88,0
254366,1,225.92,0
254367,1,225.96,0
254368,1,226.0,0
254369,1,226.04,0
254370,2,226.08,0
254371,2,226.12,0
254372,2,226.16,0
254373,2,226.2,0
254374,2,226.24,0
254375,2,226.28,0
254376,2,226.32,0
254377,2,226.36,0
254378,2,226.4,0
254379,2,226.44,0
254380,2,226.48,0
254381,2,226.52,0
254382,2,226.56,0
254383,2,226.6,0
254384,2,226.64,0
254385,2,226.68,0
254386,2,226.72,0
254387,2,226.76,0
254388,2,226.8,0
254389,2,226.84,0
254390,2,226.88,0
255241,1,226.92,0
255242,1,226.96,0
255243,1,227.0,0
255244,1,227.04,0
255245,1,227.08,0
255246,1,227.12,0
255247,1,227.16,0
262859,1,253.68,0
262860,1,253.72,0
262861,1,253.76,0
262862,1,253.8,0
262863,1,253.84,0
262864,1,253.88,0
262865,1,253.92,0
262866,1,253.96,0
262867,1,254.0,0
262868,1,254.04,0
262869,1,254.08,0
262870,1,254.12,0
262871,1,254.16,0
262872,1,254.2,0
262873,1,254.24,0
262874,1,254.28,0
262875,1,254.32,0
262876,1,254.36,0
262877,1,254.4,0
262878,1,254.44,0
262879,1,254.48,0
262880,1,254.52,0
262881,1,254.56,0
262882,1,254.6,0
262883,1,254.64,0
262884,1,254.68,0
262885,1,254.72,0
262886,2,254.76,0
262887,2,254.8,0
262888,2,254.84,0
262889,2,254.88,0
262890,2,254.92,0
262891,2,254.96,0
262892,2,255.0,0
262893,2,255.04,0
262894,2,255.08,0
262895,2,255.12,0
262896,2,255.16,0
262897,2,255.2,0
262898,2,255.24,0
262899,2,255.28,0
262900,2,255.32,0
262901,2,255.36,0
262902,2,255.4,0
262903,2,255.44,0
262904,2,255.48,0
262905,2,255.52,0
264262,1,255.56,0
264263,1,255.6,0
264264,1,255.64,0
264265,1,255.68,0
264266,1,255.72,0
264267,1,255.76,0
264268,1,255.8,0
264269,1,255.84,0
264270,1,255.88,0
264271,1,255.92,0
264272,1,255.96,0
264273,1,256.0,0
264274,1,256.04,0
264275,1,256.08,0
264276,1,256.12,0
264277,1,256.16,0
264278,1,256.2,0
264279,1,256.24,0
264280,1,256.28,0
264281,1,256.32,0
264282,1,256.36,0
264283,1,256.4,0
264284,1,256.44,0
264285,1,256.48,0
264286,1,256.52,0
264287,1,256.56,0
264288,1,256.6,0
264289,1,256.64,0
264290,1,256.68,0
264291,1,256.72,0
264292,1,256.76,0
264293,1,256.8,0
264294,1,256.84,0
264295,1,256.88,0
264296,1,256.92,0
264297,1,256.96,0
264298,1,257.0,0
264299,2,257.04,0
264300,2,257.08,0
264301,2,257.12,0
264302,2,257.16,0
264303,2,257.2,0
264304,2,257.24,0
264305,2,257.28,0
264306,2,257.32,0
264307,2,257.36,0
264308,2,257.4,0
264309,2,257.44,0
264310,2,257.48,0
264311,2,257.52,0
264312,2,257.56,0
264313,2,257.6,0
264314,2,257.64,0
264315,2,257.68,0
264316,2,257.72,0
264867,1,257.76,0
264868,1,257.8,0
264869,2,257.84,0
264870,2,257.88,0
264871,2,257.92,0
264872,3,257.96,0
264873,3,258.0,0
264874,3,258.04,0
264875,3,258.08,0
264876,3,258.12,0
264877,3,258.16,0
264878,3,258.2,0
264879,3,258.24,0
264880,3,258.28,0
264881,3,258.32,0
264882,3,258.36,0
264883,3,258.4,0
264884,3,258.44,0
264885,3,258.48,0
264886,3,258.52,0
264887,3,258.56,0
264888,3,258.6,0
264889,3,258.64,0
264890,4,258.68,0
264891,4,258.72,0
264892,4,258.76,0
264893,4,258.8,0
264894,4,258.84,0
264895,4,258.88,0
264896,4,258.92,0
264897,4,258.96,0
264898,4,259.0,0
264899,4,259.04,0
264900,4,259.08,0
264901,4,259.12,0
264902,4,259.16,0
264903,4,259.2,0
264904,4,259.24,0
264905,4,259.28,0
264906,4,259.32,0
264907,5,259.36,0
264908,4,259.4,0
264909,4,259.44,0
264910,4,259.48,0
264911,4,259.52,0
264912,4,259.56,0
264913,4,259.6,0
264914,4,259.64,0
264915,4,259.68,0
264916,3,259.72,0
264917,2,259.76,0
264918,2,259.8,0
264919,2,259.84,0
264920,2,259.88,0
264921,2,259.92,0
264922,2,259.96,0
264923,2,260.0,0
264924,2,260.04,0
264925,2,260.08,0
264926,2,260.12,0
264927,2,260.16,0
264928,2,260.2,0
264929,2,260.24,0
264930,2,260.28,0
264931,2,260.32,0
264932,2,260.36,0
264933,2,260.4,0
264934,2,260.44,0
264935,3,260.48,0
264936,3,260.52,0
264937,3,260.56,0
264938,3,260.6,0
268494,2,260.64,0
268495,2,260.68,0
268496,2,260.72,0
268497,2,260.76,0
268498,3,260.8,0
268499,3,260.84,0
268500,3,260.88,0
268501,3,260.92,0
268502,3,260.96,0
268503,3,261.0,0
268504,3,261.04,0
268505,3,261.08,0
268506,3,261.12,0
268507,3,261.16,0
268508,3,261.2,0
268509,3,261.24,0
268510,3,261.28,0
268511,3,261.32,0
268512,3,261.36,0
268513,3,261.4,0
268514,3,261.44,0
268515,3,261.48,0
268516,3,261.52,0
268517,2,261.56,0
268518,2,261.6,0
268519,2,261.64,0
268520,2,261.68,0
268521,2,261.72,0
268522,2,261.76,0
268523,2,261.8,0
268524,2,261.84,0
268525,2,261.88,0
268526,2,261.92,0
268527,2,261.96,0
268528,2,262.0,0
268529,2,262.04,0
268530,2,262.08,0
268531,1,262.12,0
272274,2,262.72,0
272275,2,262.76,0
272276,2,262.8,0
272277,2,262.84,0
272278,2,262.88,0
272279,2,262.92,0
272280,2,262.96,0
272281,2,263.0,0
272282,2,263.04,0
272283,2,263.08,0
272284,2,263.12,0
272285,2,263.16,0
272286,2,263.2,0
272287,2,263.24,0
272288,3,263.28,0
272289,3,263.32,0
272290,3,263.36,0
272291,3,263.4,0
272292,3,263.44,0
272293,3,263.48,0
272294,3,263.52,0
272295,3,263.56,0
272296,3,263.6,0
272297,3,263.64,0
272298,3,263.68,0
272299,2,263.72,0
272300,2,263.76,0
272301,2,263.8,0
272302,2,263.84,0
272303,2,263.88,0
272304,2,263.92,0
272305,2,263.96,0
272306,2,264.0,0
272307,2,264.04,0
272308,2,264.08,0
272309,2,264.12,0
272310,2,264.16,0
272311,2,264.2,0
272312,2,264.24,0
272313,2,264.28,0
272314,2,264.32,0
272315,2,264.36,0
272316,2,264.4,0
272317,2,264.44,0
272318,2,264.48,0
272319,1,264.52,0
272320,2,264.56,0
272321,2,264.6,0
272322,2,264.64,0
272323,2,264.68,0
272324,2,264.72,0
