lat,lon,speed,lon_acc,lat_acc,time,veh_id,link_id,link_distance,one_axis_trajectory
37.978230,23.737089,0.0000,0.0000,0.0000,3.880000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,3.920000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,3.960000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,4.000000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,4.040000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,4.080000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,4.120000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.160000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,-0.0000,-0.0000,4.200000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.240000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.280000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.320000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.360000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.400000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.440000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.480000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.520000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.560000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.600000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.640000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.680000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.720000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.760000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.800000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.840000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.880000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.920000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,-0.0000,4.960000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.000000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.040000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.080000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.120000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.160000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.200000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.240000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.280000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.320000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.360000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0000,0.0000,5.400000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0001,-0.0000,5.440000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0001,-0.0000,5.480000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0000,0.0002,-0.0000,5.520000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0001,0.0003,-0.0000,5.560000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0001,0.0004,-0.0000,5.600000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0002,0.0006,-0.0000,5.640000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0003,0.0007,-0.0000,5.680000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0004,0.0008,-0.0000,5.720000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0005,0.0010,-0.0000,5.760000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0006,0.0012,0.0000,5.800000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0008,0.0014,0.0000,5.840000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0010,0.0015,0.0000,5.880000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0012,0.0017,0.0000,5.920000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0015,0.0019,0.0000,5.960000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0018,0.0021,-0.0000,6.000000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0021,0.0023,-0.0000,6.040000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0024,0.0027,-0.0000,6.080000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0028,0.0031,-0.0000,6.120000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0033,0.0032,-0.0000,6.160000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0037,0.0032,0.0000,6.200000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0042,0.0030,0.0000,6.240000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0046,0.0024,0.0000,6.280000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0049,0.0023,0.0000,6.320000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0053,0.0033,0.0000,6.360000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0059,0.0053,0.0000,6.400000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0069,0.0085,-0.0001,6.440000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0080,0.0080,-0.0002,6.480000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0093,0.0091,-0.0001,6.520000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0114,0.0197,0.0000,6.560000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0156,0.0396,0.0002,6.600000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0234,0.0687,0.0003,6.640000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0352,0.0956,0.0006,6.680000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0510,0.1235,0.0013,6.720000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0718,0.1657,0.0025,6.760000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.0998,0.2223,0.0041,6.800000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.1369,0.2931,0.0062,6.840000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.1833,0.3515,0.0086,6.880000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.2374,0.4003,0.0106,6.920000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.2999,0.4678,0.0123,6.960000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.3735,0.5540,0.0139,7.000000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.4608,0.6588,0.0155,7.040000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.5623,0.7512,0.0170,7.080000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.6763,0.8311,0.0183,7.120000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.8030,0.9295,0.0196,7.160000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,0.9453,1.0466,0.0207,7.200000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,1.1058,1.1826,0.0219,7.240000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,1.2855,1.3134,0.0230,7.280000,8,2,6.637358365930678e-05,2642400.6603946155
37.978230,23.737089,1.4832,1.4321,0.0240,7.320000,8,2,6.637358365930678e-05,2642400.6603946155
37.978229,23.737089,1.6985,1.5590,0.0249,7.360000,8,2,6.579405987029237e-05,2642400.6603946155
37.978229,23.737090,1.9327,1.6933,0.0258,7.400000,8,2,6.660901519280373e-05,2642400.771714106
37.978229,23.737090,2.1867,1.8344,0.0266,7.440000,8,2,6.660901519280373e-05,2642400.771714106
37.978229,23.737090,2.4614,1.9814,0.0275,7.480000,8,2,6.660901519280373e-05,2642400.771714106
37.978229,23.737090,2.7569,2.1220,0.0285,7.520000,8,2,6.660901519280373e-05,2642400.771714106
37.978229,23.737090,3.0721,2.2559,0.0297,7.560000,8,2,6.660901519280373e-05,2642400.771714106
37.978229,23.737090,3.4057,2.3776,0.0307,7.600000,8,2,6.660901519280373e-05,2642400.771714106
37.978228,23.737090,3.7554,2.4796,0.0320,7.640000,8,2,6.602949140790712e-05,2642400.771714106
37.978228,23.737091,4.1196,2.5781,0.0333,7.680000,8,2,6.684444673331378e-05,2642400.883033597
37.978228,23.737091,4.4978,2.6742,0.0347,7.720000,8,2,6.684444673331378e-05,2642400.883033597
37.978227,23.737091,4.8893,2.7637,0.0362,7.760000,8,2,6.626492294429937e-05,2642400.883033597
37.978227,23.737092,5.2930,2.8432,0.0373,7.800000,8,2,6.707987826970604e-05,2642400.994353088
37.978227,23.737092,5.7065,2.8995,0.0381,7.840000,8,2,6.707987826970604e-05,2642400.994353088
37.978226,23.737092,6.1274,2.9474,0.0385,7.880000,8,2,6.650035448480943e-05,2642400.994353088
37.978226,23.737093,6.5547,2.9869,0.0386,7.920000,8,2,6.731530981021608e-05,2642401.105672579
37.978225,23.737093,6.9879,3.0300,0.0387,7.960000,8,2,6.673578602531948e-05,2642401.105672579
37.978225,23.737094,7.4274,3.0737,0.0391,8.000000,8,2,6.755074134783084e-05,2642401.2169920695
37.978224,23.737094,7.8712,3.0898,0.0400,8.040000,8,2,6.697121755881652e-05,2642401.2169920695
37.978223,23.737095,8.3164,3.0932,0.0411,8.080000,8,2,6.720664909932657e-05,2642401.32831156
37.978223,23.737096,8.7611,3.0839,0.0424,8.120000,8,2,6.802160442473324e-05,2642401.439631051
37.978222,23.737096,9.2048,3.0781,0.0439,8.160000,8,2,6.744208063983661e-05,2642401.439631051
37.978221,23.737097,9.6478,3.0758,0.0456,8.200000,8,2,6.767751217333357e-05,2642401.5509505416
37.978220,23.737098,10.0886,3.0459,0.0476,8.240000,8,2,6.791294371384363e-05,2642401.6622700323
37.978219,23.737099,10.5241,3.0033,0.0498,8.280000,8,2,6.814837525435367e-05,2642401.7735895235
37.978218,23.737099,10.9526,2.9480,0.0521,8.320000,8,2,6.756885146533936e-05,2642401.7735895235
37.978218,23.737100,11.3729,2.8891,0.0546,8.360000,8,2,6.838380679074603e-05,2642401.884909014
37.978217,23.737101,11.7849,2.8336,0.0574,8.400000,8,2,6.861923832836076e-05,2642401.996228505
37.978216,23.737102,12.1878,2.7614,0.0603,8.440000,8,2,6.885466986887081e-05,2642402.1075479956
37.978215,23.737103,12.5801,2.6872,0.0635,8.480000,8,2,6.909010140526307e-05,2642402.2188674863
37.978213,23.737104,12.9615,2.6110,0.0668,8.520000,8,2,6.874600915386341e-05,2642402.330186977
37.978212,23.737105,13.3309,2.5190,0.0703,8.560000,8,2,6.898144069437346e-05,2642402.4415064678
37.978211,23.737106,13.6868,2.4233,0.0739,8.600000,8,2,6.92168722348836e-05,2642402.552825959
37.978210,23.737107,14.0289,2.3292,0.0774,8.640000,8,2,6.945230377127586e-05,2642402.6641454496
37.978209,23.737108,14.3587,2.2514,0.0809,8.680000,8,2,6.968773530889061e-05,2642402.7754649404
37.978208,23.737109,14.6785,2.1900,0.0844,8.720000,8,2,6.992316684940066e-05,2642402.8867844315
37.978206,23.737110,14.9884,2.1137,0.0880,8.760000,8,2,6.957907460089631e-05,2642402.9981039222
37.978205,23.737111,15.2861,2.0215,0.0915,8.800000,8,2,6.981450613851105e-05,2642403.109423413
37.978204,23.737113,15.5706,1.9294,0.0951,8.840000,8,2,7.086489300031006e-05,2642403.3320623944
37.978203,23.737114,15.8428,1.8521,0.0986,8.880000,8,2,7.11003245379248e-05,2642403.443381885
37.978201,23.737115,16.1051,1.7897,0.1022,8.920000,8,2,7.075623228942044e-05,2642403.554701376
37.978200,23.737116,16.3572,1.7125,0.1059,8.960000,8,2,7.099166382993049e-05,2642403.666020867
37.978198,23.737117,16.5972,1.6204,0.1095,9.000000,8,2,7.064757158142624e-05,2642403.7773403577
37.978197,23.737119,16.8239,1.5283,0.1131,9.040000,8,2,7.169795844444764e-05,2642403.999979339
37.978196,23.737120,17.0384,1.4510,0.1168,9.080000,8,2,7.19333899808399e-05,2642404.1112988302
37.978194,23.737121,17.2428,1.3886,0.1204,9.120000,8,2,7.158929773355803e-05,2642404.2226183205
37.978193,23.737122,17.4372,1.3113,0.1241,9.160000,8,2,7.182472926995029e-05,2642404.333937811
37.978191,23.737124,17.6194,1.2192,0.1278,9.200000,8,2,7.229559235097038e-05,2642404.556576793
37.978190,23.737125,17.7884,1.1270,0.1315,9.240000,8,2,7.253102388446743e-05,2642404.667896284
37.978188,23.737126,17.9451,1.0497,0.1353,9.280000,8,2,7.218693164008087e-05,2642404.7792157745
37.978187,23.737128,18.0917,0.9873,0.1389,9.320000,8,2,7.323731849898449e-05,2642405.001854756
37.978185,23.737129,18.2284,0.9100,0.1426,9.360000,8,2,7.289322625459792e-05,2642405.113174247
37.978184,23.737130,18.3528,0.8179,0.1462,9.400000,8,2,7.312865779099026e-05,2642405.2244937383
37.978182,23.737131,18.4639,0.7259,0.1498,9.440000,8,2,7.278456554248592e-05,2642405.335813229
37.978181,23.737133,18.5617,0.6327,0.1534,9.480000,8,2,7.383495240550732e-05,2642405.5584522104
37.978179,23.737134,18.6472,0.5544,0.1570,9.520000,8,2,7.349086015700297e-05,2642405.669771701
37.978177,23.737136,18.7221,0.4852,0.1606,9.560000,8,2,7.396172323512776e-05,2642405.8924106825
37.978176,23.737137,18.7876,0.4252,0.1641,9.600000,8,2,7.419715477152011e-05,2642406.0037301737
37.978174,23.737138,18.8462,0.3892,0.1676,9.640000,8,2,7.385306252713355e-05,2642406.1150496644
37.978173,23.737140,18.8994,0.3493,0.1710,9.680000,8,2,7.490344938603717e-05,2642406.337688646
37.978171,23.737141,18.9468,0.3084,0.1742,9.720000,8,2,7.45593571416506e-05,2642406.4490081365
37.978169,23.737142,18.9892,0.2805,0.1771,9.760000,8,2,7.421526489025103e-05,2642406.560327627
37.978168,23.737144,19.0285,0.2659,0.1798,9.800000,8,2,7.526565175204996e-05,2642406.782966609
37.978166,23.737145,19.0678,0.2792,0.1822,9.840000,8,2,7.49215595076634e-05,2642406.8942861
37.978165,23.737146,19.1097,0.3034,0.1842,9.880000,8,2,7.515699104116033e-05,2642407.0056055905
37.978163,23.737148,19.1549,0.3237,0.1860,9.920000,8,2,7.562785412218053e-05,2642407.228244572
37.978161,23.737149,19.2023,0.3353,0.1873,9.960000,8,2,7.528376187078086e-05,2642407.3395640627
37.978160,23.737150,19.2508,0.3381,0.1883,10.000000,8,2,7.551919341129092e-05,2642407.4508835534
37.978158,23.737152,19.3001,0.3470,0.1889,10.040000,8,2,7.599005648529792e-05,2642407.673522535
37.978157,23.737153,19.3515,0.3667,0.1891,10.080000,8,2,7.622548802580797e-05,2642407.7848420264
37.978155,23.737154,19.4065,0.3972,0.1889,10.120000,8,2,7.588139577730371e-05,2642407.896161517
37.978153,23.737156,19.4653,0.4188,0.1883,10.160000,8,2,7.635225885131071e-05,2642408.1188004985
37.978152,23.737157,19.5265,0.4317,0.1872,10.200000,8,2,7.658769039182076e-05,2642408.2301199893
37.978150,23.737158,19.5900,0.4505,0.1856,10.240000,8,2,7.62435981433165e-05,2642408.3414394804
37.978149,23.737159,19.6570,0.4802,0.1835,10.280000,8,3,7.636753236877303e-05,2642408.4527589707
37.978147,23.737161,19.7291,0.5207,0.1810,10.320000,8,3,7.636753236877303e-05,2642408.6753979526
37.978145,23.737162,19.8064,0.5525,0.1780,10.360000,8,3,7.566042558685962e-05,2642408.7867174433
37.978144,23.737163,19.8876,0.5754,0.1745,10.400000,8,3,7.566042558685962e-05,2642408.898036934
37.978142,23.737165,19.9725,0.6043,0.1706,10.440000,8,3,7.566042558685962e-05,2642409.120675916
37.978140,23.737166,20.0624,0.6440,0.1662,10.480000,8,3,7.495331880745834e-05,2642409.231995406
37.978139,23.737167,20.1587,0.6945,0.1612,10.520000,8,3,7.49533188049462e-05,2642409.3433148973
37.978137,23.737169,20.2629,0.7521,0.1558,10.560000,8,3,7.49533188049462e-05,2642409.5659538787
37.978135,23.737170,20.3747,0.8010,0.1498,10.600000,8,3,7.424621202554491e-05,2642409.6772733694
37.978133,23.737171,20.4923,0.8318,0.1434,10.640000,8,3,7.353910524363149e-05,2642409.78859286
37.978132,23.737173,20.6133,0.8495,0.1364,10.680000,8,3,7.424621202554491e-05,2642410.0112318415
37.978130,23.737174,20.7360,0.8540,0.1289,10.720000,8,3,7.353910524363149e-05,2642410.1225513327
37.978128,23.737176,20.8600,0.8683,0.1209,10.760000,8,3,7.353910524363149e-05,2642410.3451903146
37.978126,23.737177,20.9866,0.8899,0.1126,10.800000,8,3,7.283199846423022e-05,2642410.4565098053
37.978125,23.737178,21.1147,0.8894,0.1040,10.840000,8,3,7.283199846171807e-05,2642410.567829296
37.978123,23.737180,21.2415,0.8718,0.0952,10.880000,8,3,7.283199845920593e-05,2642410.7904682774
37.978121,23.737181,21.3645,0.8370,0.0860,10.920000,8,3,7.21248916823168e-05,2642410.9017877686
37.978119,23.737183,21.4822,0.7974,0.0765,10.960000,8,3,7.21248916823168e-05,2642411.12442675
37.978117,23.737184,21.5949,0.7676,0.0668,11.000000,8,3,7.141778489789124e-05,2642411.2357462407
37.978115,23.737185,21.7032,0.7377,0.0569,11.040000,8,3,7.071067812100212e-05,2642411.3470657314
37.978113,23.737187,21.8079,0.7156,0.0469,11.080000,8,3,7.071067811848994e-05,2642411.569704713
37.978112,23.737188,21.9097,0.6982,0.0366,11.120000,8,3,7.071067812100212e-05,2642411.681024204
37.978110,23.737190,22.0083,0.6716,0.0262,11.160000,8,3,7.071067811848994e-05,2642411.9036631854
37.978108,23.737191,22.1024,0.6359,0.0157,11.200000,8,3,7.000357133657653e-05,2642412.014982676
37.978106,23.737193,22.1911,0.5958,0.0052,11.240000,8,3,7.000357133657653e-05,2642412.237621658
37.978104,23.737194,22.2743,0.5601,-0.0054,11.280000,8,3,6.929646455717525e-05,2642412.3489411483
37.978102,23.737196,22.3530,0.5320,-0.0156,11.320000,8,3,6.929646455717525e-05,2642412.5715801306
37.978100,23.737197,22.4273,0.5000,-0.0255,11.360000,8,3,6.858935777274969e-05,2642412.682899621
37.978098,23.737199,22.4967,0.4640,-0.0348,11.400000,8,3,6.858935777777398e-05,2642412.9055386027
37.978096,23.737200,22.5609,0.4288,-0.0437,11.440000,8,3,6.788225099586055e-05,2642413.0168580934
37.978094,23.737202,22.6201,0.3933,-0.0522,11.480000,8,3,6.78822509933484e-05,2642413.239497075
37.978092,23.737203,22.6745,0.3620,-0.0602,11.520000,8,3,6.717514421143498e-05,2642413.350816566
37.978090,23.737205,22.7246,0.3337,-0.0676,11.560000,8,3,6.717514421394713e-05,2642413.5734555474
37.978088,23.737206,22.7708,0.3083,-0.0746,11.600000,8,3,6.646803743203372e-05,2642413.684775038
37.978086,23.737208,22.8140,0.2908,-0.0810,11.640000,8,3,6.646803742952157e-05,2642413.9074140196
37.978085,23.737209,22.8546,0.2729,-0.0869,11.680000,8,3,6.646803743203372e-05,2642414.0187335103
37.978083,23.737211,22.8925,0.2546,-0.0923,11.720000,8,3,6.646803742952157e-05,2642414.2413724917
37.978081,23.737212,22.9281,0.2393,-0.0971,11.760000,8,3,6.576093065263244e-05,2642414.352691983
37.978079,23.737214,22.9617,0.2270,-0.1015,11.800000,8,3,6.576093065263244e-05,2642414.5753309648
37.978077,23.737215,22.9940,0.2225,-0.1052,11.840000,8,3,6.505382386820688e-05,2642414.686650455
37.978075,23.737217,23.0257,0.2176,-0.1085,11.880000,8,3,6.505382386820688e-05,2642414.9092894373
37.978073,23.737218,23.0567,0.2123,-0.1113,11.920000,8,3,6.434671708880558e-05,2642415.0206089276
37.978071,23.737220,23.0871,0.2100,-0.1135,11.960000,8,3,6.434671708880561e-05,2642415.2432479095
37.978069,23.737221,23.1174,0.2107,-0.1151,12.000000,8,3,6.363961030689217e-05,2642415.3545674
37.978067,23.737223,23.1483,0.2192,-0.1162,12.040000,8,3,6.363961030940431e-05,2642415.5772063816
37.978065,23.737224,23.1805,0.2274,-0.1168,12.080000,8,3,6.293250352749089e-05,2642415.688525873
37.978063,23.737226,23.2138,0.2352,-0.1168,12.120000,8,3,6.293250352497875e-05,2642415.911164854
37.978061,23.737228,23.2482,0.2430,-0.1163,12.160000,8,3,6.293250352497875e-05,2642416.1338038356
37.978059,23.737229,23.2840,0.2539,-0.1153,12.200000,8,3,6.222539674557747e-05,2642416.2451233263
37.978057,23.737231,23.3222,0.2769,-0.1138,12.240000,8,3,6.222539674557747e-05,2642416.467762308
37.978055,23.737232,23.3640,0.3039,-0.1118,12.280000,8,3,6.15182899611519e-05,2642416.5790817984
37.978053,23.737234,23.4100,0.3348,-0.1093,12.320000,8,3,6.151828996617621e-05,2642416.8017207803
37.978051,23.737235,23.4607,0.3693,-0.1064,12.360000,8,3,6.081118318175063e-05,2642416.913040271
37.978049,23.737237,23.5164,0.4038,-0.1034,12.400000,8,3,6.081118318175063e-05,2642417.1356792524
37.978047,23.737239,23.5775,0.4454,-0.1005,12.440000,8,3,6.0811183179238485e-05,2642417.358318234
37.978045,23.737240,23.6446,0.4857,-0.0975,12.480000,8,3,6.010407640234936e-05,2642417.4696377255
37.978043,23.737242,23.7173,0.5248,-0.0945,12.520000,8,3,6.0104076399837214e-05,2642417.6922767065
37.978041,23.737243,23.7963,0.5721,-0.0915,12.560000,8,3,5.939696961792378e-05,2642417.8035961976
37.978039,23.737245,23.8823,0.6229,-0.0885,12.600000,8,3,5.939696962294808e-05,2642418.0262351795
37.978037,23.737247,23.9757,0.6738,-0.0856,12.640000,8,3,5.9396969620435936e-05,2642418.248874161
37.978035,23.737248,24.0758,0.7164,-0.0827,12.680000,8,3,5.868986283852252e-05,2642418.3601936516
37.978033,23.737250,24.1814,0.7509,-0.0798,12.720000,8,3,5.8689862841034664e-05,2642418.582832633
37.978031,23.737251,24.2926,0.7936,-0.0770,12.760000,8,3,5.798275605912124e-05,2642418.6941521238
37.978029,23.737253,24.4106,0.8444,-0.0742,12.800000,8,3,5.798275605660908e-05,2642418.916791105
37.978027,23.737255,24.5358,0.8953,-0.0714,12.840000,8,3,5.79827560566091e-05,2642419.139430087
37.978025,23.737256,24.6678,0.9379,-0.0686,12.880000,8,3,5.7275649277207814e-05,2642419.250749578
37.978023,23.737258,24.8054,0.9724,-0.0658,12.920000,8,3,5.7275649277207814e-05,2642419.473388559
37.978021,23.737260,24.9485,1.0150,-0.0631,12.960000,8,3,5.727564927469567e-05,2642419.6960275406
37.978019,23.737261,25.0983,1.0659,-0.0604,13.000000,8,3,5.656854249780653e-05,2642419.807347032
37.978017,23.737263,25.2554,1.1168,-0.0576,13.040000,8,3,5.656854249529439e-05,2642420.029986013
37.978015,23.737265,25.4194,1.1604,-0.0550,13.080000,8,3,5.656854249529439e-05,2642420.252624995
37.978012,23.737267,25.5890,1.1958,-0.0523,13.120000,8,3,5.586143571338096e-05,2642420.4752639765
37.978010,23.737268,25.7643,1.2380,-0.0496,13.160000,8,3,5.515432893146754e-05,2642420.586583467
37.978008,23.737270,25.9461,1.2869,-0.0470,13.200000,8,3,5.51543289339797e-05,2642420.8092224486
37.978006,23.737272,26.1348,1.3345,-0.0444,13.240000,8,3,5.51543289339797e-05,2642421.0318614305
37.978004,23.737274,26.3302,1.3790,-0.0418,13.280000,8,3,5.5154328931467554e-05,2642421.254500412
37.978002,23.737275,26.5314,1.4162,-0.0392,13.320000,8,3,5.4447222149554126e-05,2642421.365819903
37.977999,23.737277,26.7381,1.4539,-0.0366,13.360000,8,3,5.3740115367640704e-05,2642421.5884588845
37.977997,23.737279,26.9502,1.4921,-0.0340,13.400000,8,3,5.374011537266499e-05,2642421.811097866
37.977995,23.737281,27.1672,1.5226,-0.0315,13.440000,8,3,5.374011537015285e-05,2642422.0337368473
37.977993,23.737283,27.3886,1.5511,-0.0290,13.480000,8,3,5.374011537015285e-05,2642422.2563758297
37.977990,23.737285,27.6138,1.5767,-0.0265,13.520000,8,3,5.303300858823943e-05,2642422.479014811
37.977988,23.737287,27.8425,1.6009,-0.0240,13.560000,8,3,5.3033008590751576e-05,2642422.7016537925
37.977986,23.737288,28.0747,1.6238,-0.0215,13.600000,8,3,5.2325901808838154e-05,2642422.812973283
37.977983,23.737290,28.3095,1.6372,-0.0191,13.640000,8,3,5.161879502943689e-05,2642423.035612265
37.977981,23.737292,28.5461,1.6488,-0.0167,13.680000,8,3,5.161879502692473e-05,2642423.2582512465
37.977979,23.737294,28.7842,1.6585,-0.0143,13.720000,8,3,5.1618795024412575e-05,2642423.480890228
37.977976,23.737296,29.0237,1.6669,-0.0119,13.760000,8,3,5.091168824501131e-05,2642423.7035292094
37.977974,23.737298,29.2642,1.6739,-0.0095,13.800000,8,3,5.0911688247523454e-05,2642423.926168191
37.977971,23.737300,29.5051,1.6715,-0.0071,13.840000,8,3,5.020458146309789e-05,2642424.1488071727
37.977969,23.737302,29.7455,1.6672,-0.0048,13.880000,8,3,5.0204581465610045e-05,2642424.371446154
37.977966,23.737304,29.9851,1.6610,-0.0025,13.920000,8,3,4.9497474686208774e-05,2642424.5940851364
37.977964,23.737306,30.2237,1.6535,-0.0002,13.960000,8,3,4.949747468369661e-05,2642424.816724118
37.977961,23.737309,30.4612,1.6448,0.0021,14.000000,8,3,4.949747468369661e-05,2642425.15068259
37.977959,23.737311,30.6967,1.6265,0.0044,14.040000,8,3,4.949747468118445e-05,2642425.3733215714
37.977956,23.737313,30.9295,1.6063,0.0067,14.080000,8,3,4.8790367901783174e-05,2642425.5959605533
37.977953,23.737315,31.1592,1.5843,0.0089,14.120000,8,3,4.8083261119869766e-05,2642425.8185995347
